_id,ltable_id,rtable_id,ltable_title,ltable_release_year,rtable_title,rtable_release_year
521482,1162,3827,Red Orchestra 2: Heroes of Stalingrad,2011,Pirates of Black Cove,2011
521483,1162,3828,Red Orchestra 2: Heroes of Stalingrad,2011,Majesty 2: Monster Kingdom,2011
521495,1162,3991,Red Orchestra 2: Heroes of Stalingrad,2011,A Game of Thrones: Genesis,2011
521504,1164,174,Assassin's Creed: Brotherhood,2011,Assassin's Creed: Brotherhood,2011
521505,1164,216,Assassin's Creed: Brotherhood,2011,The Witcher 2: Assassins of Kings,2011
521553,1164,940,Assassin's Creed: Brotherhood,2011,Assassin's Creed: Revelations,2011
521734,1166,110,Deus Ex: Human Revolution -- The Missing Link,2011,Deus Ex: Human Revolution,2011
521849,1166,1985,Deus Ex: Human Revolution -- The Missing Link,2011,Deus Ex: Human Revolution - The Missing Link,2011
521966,1173,7,Red Orchestra 2: Heroes of Stalingrad,2011,Portal 2,2011
521970,1173,118,Red Orchestra 2: Heroes of Stalingrad,2011,Total War: Shogun 2,2011
521975,1173,216,Red Orchestra 2: Heroes of Stalingrad,2011,The Witcher 2: Assassins of Kings,2011
521977,1173,251,Red Orchestra 2: Heroes of Stalingrad,2011,Dead Space 2,2011
521980,1173,315,Red Orchestra 2: Heroes of Stalingrad,2011,Crysis 2,2011
521991,1173,486,Red Orchestra 2: Heroes of Stalingrad,2011,Unity of Command,2011
521992,1173,514,Red Orchestra 2: Heroes of Stalingrad,2011,Total War: Shogun 2 - Rise of the Samurai,2011
521993,1173,522,Red Orchestra 2: Heroes of Stalingrad,2011,The Binding of Isaac,2011
521994,1173,523,Red Orchestra 2: Heroes of Stalingrad,2011,Trine 2,2011
521996,1173,526,Red Orchestra 2: Heroes of Stalingrad,2011,Shift 2: Unleashed,2011
522003,1173,628,Red Orchestra 2: Heroes of Stalingrad,2011,Dragon Age II: Mark of the Assassin,2011
522005,1173,648,Red Orchestra 2: Heroes of Stalingrad,2011,The Book of Unwritten Tales,2011
522014,1173,866,Red Orchestra 2: Heroes of Stalingrad,2011,Jamestown: Legend of the Lost Colony,2011
522015,1173,869,Red Orchestra 2: Heroes of Stalingrad,2011,Darkest Hour: A Hearts of Iron Game,2011
522016,1173,880,Red Orchestra 2: Heroes of Stalingrad,2011,TrackMania 2 Canyon,2011
522024,1173,998,Red Orchestra 2: Heroes of Stalingrad,2011,World of Tanks,2011
522025,1173,1001,Red Orchestra 2: Heroes of Stalingrad,2011,Warhammer 40000: Dawn of War II - Retribution,2011
522029,1173,1080,Red Orchestra 2: Heroes of Stalingrad,2011,Out of the Park Baseball 12,2011
522030,1173,1100,Red Orchestra 2: Heroes of Stalingrad,2011,Runaway: A Twist of Fate,2011
522032,1173,1111,Red Orchestra 2: Heroes of Stalingrad,2011,Dungeons of Dredmor,2011
522037,1173,1252,Red Orchestra 2: Heroes of Stalingrad,2011,Two Worlds II: Pirates of the Flying Fortress,2011
522038,1173,1277,Red Orchestra 2: Heroes of Stalingrad,2011,Call of Duty: Modern Warfare 3,2011
522043,1173,1381,Red Orchestra 2: Heroes of Stalingrad,2011,Men of War: Assault Squad,2011
522045,1173,1443,Red Orchestra 2: Heroes of Stalingrad,2011,Might & Magic: Heroes VI,2011
522047,1173,1461,Red Orchestra 2: Heroes of Stalingrad,2011,Magic: The Gathering - Duels of the Planeswalkers 2012,2011
522053,1173,1560,Red Orchestra 2: Heroes of Stalingrad,2011,Might & Magic: Clash of Heroes,2011
522054,1173,1597,Red Orchestra 2: Heroes of Stalingrad,2011,Red Orchestra 2: Heroes of Stalingrad,2011
522060,1173,1652,Red Orchestra 2: Heroes of Stalingrad,2011,Red Faction: Armageddon,2011
522069,1173,1749,Red Orchestra 2: Heroes of Stalingrad,2011,Hector: Badge of Carnage - Episode 1: We Negotiate With Terrorists,2011
522080,1173,1901,Red Orchestra 2: Heroes of Stalingrad,2011,Rock of Ages,2011
522081,1173,1902,Red Orchestra 2: Heroes of Stalingrad,2011,Fortix 2,2011
522085,1173,1998,Red Orchestra 2: Heroes of Stalingrad,2011,Hector: Badge of Carnage - Episode 2: Senseless Acts of Justice,2011
522086,1173,2006,Red Orchestra 2: Heroes of Stalingrad,2011,LEGO Pirates of the Caribbean: The Video Game,2011
522090,1173,2109,Red Orchestra 2: Heroes of Stalingrad,2011,Solar 2,2011
522096,1173,2201,Red Orchestra 2: Heroes of Stalingrad,2011,Test Drive Unlimited 2,2011
522108,1173,2384,Red Orchestra 2: Heroes of Stalingrad,2011,Hector: Badge of Carnage - Episode 3: Beyond Reasonable Doom,2011
522109,1173,2392,Red Orchestra 2: Heroes of Stalingrad,2011,Age of Empires Online,2011
522121,1173,2506,Red Orchestra 2: Heroes of Stalingrad,2011,Pride of Nations,2011
522122,1173,2509,Red Orchestra 2: Heroes of Stalingrad,2011,Fate of the World,2011
522130,1173,2658,Red Orchestra 2: Heroes of Stalingrad,2011,Fate of the World: Tipping Point,2011
522135,1173,2786,Red Orchestra 2: Heroes of Stalingrad,2011,Men of War: Vietnam,2011
522138,1173,2833,Red Orchestra 2: Heroes of Stalingrad,2011,Patrician IV: Rise of a Dynasty,2011
522141,1173,2901,Red Orchestra 2: Heroes of Stalingrad,2011,Operation Flashpoint: Red River,2011
522142,1173,2930,Red Orchestra 2: Heroes of Stalingrad,2011,The Lord of the Rings: War in the North,2011
522147,1173,2987,Red Orchestra 2: Heroes of Stalingrad,2011,Dead Rising 2: Off the Record,2011
522153,1173,3131,Red Orchestra 2: Heroes of Stalingrad,2011,Cars 2: The Video Game,2011
522161,1173,3297,Red Orchestra 2: Heroes of Stalingrad,2011,Puzzle Agent 2,2011
522162,1173,3309,Red Orchestra 2: Heroes of Stalingrad,2011,Mass Effect 2: Arrival,2011
522165,1173,3357,Red Orchestra 2: Heroes of Stalingrad,2011,Chantelise: A Tale of Two Sisters,2011
522175,1173,3553,Red Orchestra 2: Heroes of Stalingrad,2011,IL-2 Sturmovik: Cliffs of Dover,2011
522177,1173,3601,Red Orchestra 2: Heroes of Stalingrad,2011,Dawn of Fantasy,2011
522178,1173,3604,Red Orchestra 2: Heroes of Stalingrad,2011,Faery: Legends of Avalon,2011
522180,1173,3665,Red Orchestra 2: Heroes of Stalingrad,2011,A Stroke of Fate: Operation Valkyrie,2011
522182,1173,3748,Red Orchestra 2: Heroes of Stalingrad,2011,Airline Tycoon 2,2011
522187,1173,3827,Red Orchestra 2: Heroes of Stalingrad,2011,Pirates of Black Cove,2011
522188,1173,3828,Red Orchestra 2: Heroes of Stalingrad,2011,Majesty 2: Monster Kingdom,2011
522200,1173,3991,Red Orchestra 2: Heroes of Stalingrad,2011,A Game of Thrones: Genesis,2011
522284,1178,1483,Tobe's Vertical Adventure,2011,Hamilton's Great Adventure,2011
522297,1178,1675,Tobe's Vertical Adventure,2011,Tobe's Vertical Adventure,2011
522491,1180,927,LEGO Harry Potter: Years 5-7,2011,LEGO Harry Potter: Years 5-7,2011
522522,1180,1532,LEGO Harry Potter: Years 5-7,2011,LEGO Star Wars III: The Clone Wars,2011
522556,1180,2006,LEGO Harry Potter: Years 5-7,2011,LEGO Pirates of the Caribbean: The Video Game,2011
522674,1191,110,Deus Ex: Human Revolution -- The Missing Link,2011,Deus Ex: Human Revolution,2011
522789,1191,1985,Deus Ex: Human Revolution -- The Missing Link,2011,Deus Ex: Human Revolution - The Missing Link,2011
522912,1204,161,F.E.A.R. 3,2011,Battlefield 3,2011
522921,1204,326,F.E.A.R. 3,2011,DiRT 3,2011
522923,1204,347,F.E.A.R. 3,2011,Battlefield 3: Back to Karkand,2011
522975,1204,1166,F.E.A.R. 3,2011,The Sims 3: Pets,2011
522978,1204,1277,F.E.A.R. 3,2011,Call of Duty: Modern Warfare 3,2011
522999,1204,1648,F.E.A.R. 3,2011,Black Mirror III: Final Fear,2011
523019,1204,1863,F.E.A.R. 3,2011,F.E.A.R. 3,2011
523031,1204,2119,F.E.A.R. 3,2011,Serious Sam 3: BFE,2011
523048,1204,2384,F.E.A.R. 3,2011,Hector: Badge of Carnage - Episode 3: Beyond Reasonable Doom,2011
523055,1204,2431,F.E.A.R. 3,2011,The Sims 3: Generations,2011
523079,1204,2848,F.E.A.R. 3,2011,Railworks 3: Train Simulator 2012,2011
523376,1219,7,Solar 2,2011,Portal 2,2011
523380,1219,118,Solar 2,2011,Total War: Shogun 2,2011
523385,1219,216,Solar 2,2011,The Witcher 2: Assassins of Kings,2011
523387,1219,251,Solar 2,2011,Dead Space 2,2011
523390,1219,315,Solar 2,2011,Crysis 2,2011
523402,1219,514,Solar 2,2011,Total War: Shogun 2 - Rise of the Samurai,2011
523404,1219,523,Solar 2,2011,Trine 2,2011
523406,1219,526,Solar 2,2011,Shift 2: Unleashed,2011
523426,1219,880,Solar 2,2011,TrackMania 2 Canyon,2011
523464,1219,1597,Solar 2,2011,Red Orchestra 2: Heroes of Stalingrad,2011
523491,1219,1902,Solar 2,2011,Fortix 2,2011
523495,1219,1998,Solar 2,2011,Hector: Badge of Carnage - Episode 2: Senseless Acts of Justice,2011
523500,1219,2109,Solar 2,2011,Solar 2,2011
523506,1219,2201,Solar 2,2011,Test Drive Unlimited 2,2011
523557,1219,2987,Solar 2,2011,Dead Rising 2: Off the Record,2011
523563,1219,3131,Solar 2,2011,Cars 2: The Video Game,2011
523571,1219,3297,Solar 2,2011,Puzzle Agent 2,2011
523572,1219,3309,Solar 2,2011,Mass Effect 2: Arrival,2011
523592,1219,3748,Solar 2,2011,Airline Tycoon 2,2011
523598,1219,3828,Solar 2,2011,Majesty 2: Monster Kingdom,2011
523654,1245,709,Bulletstorm,2011,Bulletstorm,2011
523858,1246,253,DCS: A-10C Warthog,2011,DCS: A-10C Warthog,2011
524135,1289,921,Anomaly: Warzone Earth,2011,Anomaly: Warzone Earth,2011
524246,1289,2659,Anomaly: Warzone Earth,2011,Earth Defense Force: Insect Armageddon,2011
524404,1584,1597,Operation Flashpoint: Red River,2011,Red Orchestra 2: Heroes of Stalingrad,2011
524410,1584,1652,Operation Flashpoint: Red River,2011,Red Faction: Armageddon,2011
524491,1584,2901,Operation Flashpoint: Red River,2011,Operation Flashpoint: Red River,2011
524530,1584,3665,Operation Flashpoint: Red River,2011,A Stroke of Fate: Operation Valkyrie,2011
524605,1602,921,The Earth Defense Force: Insect Armageddon,2011,Anomaly: Warzone Earth,2011
524645,1602,1652,The Earth Defense Force: Insect Armageddon,2011,Red Faction: Armageddon,2011
524716,1602,2659,The Earth Defense Force: Insect Armageddon,2011,Earth Defense Force: Insect Armageddon,2011
524840,1607,921,The Earth Defense Force: Insect Armageddon,2011,Anomaly: Warzone Earth,2011
524880,1607,1652,The Earth Defense Force: Insect Armageddon,2011,Red Faction: Armageddon,2011
524951,1607,2659,The Earth Defense Force: Insect Armageddon,2011,Earth Defense Force: Insect Armageddon,2011
525096,1611,1350,Risk: Factions,2011,RISK: Factions,2011
525265,1613,216,Rock of Ages,2011,The Witcher 2: Assassins of Kings,2011
525281,1613,486,Rock of Ages,2011,Unity of Command,2011
525282,1613,514,Rock of Ages,2011,Total War: Shogun 2 - Rise of the Samurai,2011
525283,1613,522,Rock of Ages,2011,The Binding of Isaac,2011
525293,1613,628,Rock of Ages,2011,Dragon Age II: Mark of the Assassin,2011
525295,1613,648,Rock of Ages,2011,The Book of Unwritten Tales,2011
525304,1613,866,Rock of Ages,2011,Jamestown: Legend of the Lost Colony,2011
525305,1613,869,Rock of Ages,2011,Darkest Hour: A Hearts of Iron Game,2011
525314,1613,998,Rock of Ages,2011,World of Tanks,2011
525315,1613,1001,Rock of Ages,2011,Warhammer 40000: Dawn of War II - Retribution,2011
525319,1613,1080,Rock of Ages,2011,Out of the Park Baseball 12,2011
525320,1613,1100,Rock of Ages,2011,Runaway: A Twist of Fate,2011
525322,1613,1111,Rock of Ages,2011,Dungeons of Dredmor,2011
525327,1613,1252,Rock of Ages,2011,Two Worlds II: Pirates of the Flying Fortress,2011
525328,1613,1277,Rock of Ages,2011,Call of Duty: Modern Warfare 3,2011
525333,1613,1381,Rock of Ages,2011,Men of War: Assault Squad,2011
525337,1613,1461,Rock of Ages,2011,Magic: The Gathering - Duels of the Planeswalkers 2012,2011
525343,1613,1560,Rock of Ages,2011,Might & Magic: Clash of Heroes,2011
525344,1613,1597,Rock of Ages,2011,Red Orchestra 2: Heroes of Stalingrad,2011
525359,1613,1749,Rock of Ages,2011,Hector: Badge of Carnage - Episode 1: We Negotiate With Terrorists,2011
525370,1613,1901,Rock of Ages,2011,Rock of Ages,2011
525375,1613,1998,Rock of Ages,2011,Hector: Badge of Carnage - Episode 2: Senseless Acts of Justice,2011
525376,1613,2006,Rock of Ages,2011,LEGO Pirates of the Caribbean: The Video Game,2011
525398,1613,2384,Rock of Ages,2011,Hector: Badge of Carnage - Episode 3: Beyond Reasonable Doom,2011
525399,1613,2392,Rock of Ages,2011,Age of Empires Online,2011
525411,1613,2506,Rock of Ages,2011,Pride of Nations,2011
525412,1613,2509,Rock of Ages,2011,Fate of the World,2011
525420,1613,2658,Rock of Ages,2011,Fate of the World: Tipping Point,2011
525425,1613,2786,Rock of Ages,2011,Men of War: Vietnam,2011
525428,1613,2833,Rock of Ages,2011,Patrician IV: Rise of a Dynasty,2011
525432,1613,2930,Rock of Ages,2011,The Lord of the Rings: War in the North,2011
525455,1613,3357,Rock of Ages,2011,Chantelise: A Tale of Two Sisters,2011
525465,1613,3553,Rock of Ages,2011,IL-2 Sturmovik: Cliffs of Dover,2011
525467,1613,3601,Rock of Ages,2011,Dawn of Fantasy,2011
525468,1613,3604,Rock of Ages,2011,Faery: Legends of Avalon,2011
525470,1613,3665,Rock of Ages,2011,A Stroke of Fate: Operation Valkyrie,2011
525477,1613,3827,Rock of Ages,2011,Pirates of Black Cove,2011
525490,1613,3991,Rock of Ages,2011,A Game of Thrones: Genesis,2011
525659,1615,2780,Mount & Blade: With Fire & Sword,2011,Mount & Blade: With Fire & Sword,2011
525818,1617,1642,Black Prophecy,2011,Avadon: The Black Fortress,2011
525819,1617,1648,Black Prophecy,2011,Black Mirror III: Final Fear,2011
525866,1617,2367,Black Prophecy,2011,Black Mirror II: Reigning Evil,2011
525876,1617,2432,Black Prophecy,2011,Black Prophecy,2011
525918,1617,3230,Black Prophecy,2011,Hydrophobia Prophecy,2011
525947,1617,3827,Black Prophecy,2011,Pirates of Black Cove,2011
525998,1618,628,4 Elements II,2011,Dragon Age II: Mark of the Assassin,2011
526002,1618,691,4 Elements II,2011,Dragon Age II,2011
526020,1618,1001,4 Elements II,2011,Warhammer 40000: Dawn of War II - Retribution,2011
526032,1618,1252,4 Elements II,2011,Two Worlds II: Pirates of the Flying Fortress,2011
526035,1618,1333,4 Elements II,2011,Tropico 4,2011
526052,1618,1618,4 Elements II,2011,Two Worlds II,2011
526067,1618,1785,4 Elements II,2011,Back to the Future: The Game - Episode II: Get Tannen!,2011
526101,1618,2367,4 Elements II,2011,Black Mirror II: Reigning Evil,2011
526138,1618,2935,4 Elements II,2011,Virtua Tennis 4,2011
526140,1618,2961,4 Elements II,2011,Dragon Age II: Legacy,2011
526282,1636,1532,Black Mirror III: Final Fear,2011,LEGO Star Wars III: The Clone Wars,2011
526288,1636,1642,Black Mirror III: Final Fear,2011,Avadon: The Black Fortress,2011
526289,1636,1648,Black Mirror III: Final Fear,2011,Black Mirror III: Final Fear,2011
526294,1636,1683,Black Mirror III: Final Fear,2011,Fable III,2011
526309,1636,1863,Black Mirror III: Final Fear,2011,F.E.A.R. 3,2011
526325,1636,2199,Black Mirror III: Final Fear,2011,Dungeon Siege III,2011
526332,1636,2261,Black Mirror III: Final Fear,2011,Back to the Future: The Game - Episode III: Citizen Brown,2011
526336,1636,2367,Black Mirror III: Final Fear,2011,Black Mirror II: Reigning Evil,2011
526346,1636,2432,Black Mirror III: Final Fear,2011,Black Prophecy,2011
526417,1636,3827,Black Mirror III: Final Fear,2011,Pirates of Black Cove,2011
526431,1643,7,Hector: Badge of Carnage -- Episode 2,2011,Portal 2,2011
526435,1643,118,Hector: Badge of Carnage -- Episode 2,2011,Total War: Shogun 2,2011
526440,1643,216,Hector: Badge of Carnage -- Episode 2,2011,The Witcher 2: Assassins of Kings,2011
526442,1643,251,Hector: Badge of Carnage -- Episode 2,2011,Dead Space 2,2011
526445,1643,315,Hector: Badge of Carnage -- Episode 2,2011,Crysis 2,2011
526456,1643,486,Hector: Badge of Carnage -- Episode 2,2011,Unity of Command,2011
526457,1643,514,Hector: Badge of Carnage -- Episode 2,2011,Total War: Shogun 2 - Rise of the Samurai,2011
526458,1643,522,Hector: Badge of Carnage -- Episode 2,2011,The Binding of Isaac,2011
526459,1643,523,Hector: Badge of Carnage -- Episode 2,2011,Trine 2,2011
526461,1643,526,Hector: Badge of Carnage -- Episode 2,2011,Shift 2: Unleashed,2011
526468,1643,628,Hector: Badge of Carnage -- Episode 2,2011,Dragon Age II: Mark of the Assassin,2011
526470,1643,648,Hector: Badge of Carnage -- Episode 2,2011,The Book of Unwritten Tales,2011
526479,1643,866,Hector: Badge of Carnage -- Episode 2,2011,Jamestown: Legend of the Lost Colony,2011
526480,1643,869,Hector: Badge of Carnage -- Episode 2,2011,Darkest Hour: A Hearts of Iron Game,2011
526481,1643,880,Hector: Badge of Carnage -- Episode 2,2011,TrackMania 2 Canyon,2011
526489,1643,998,Hector: Badge of Carnage -- Episode 2,2011,World of Tanks,2011
526490,1643,1001,Hector: Badge of Carnage -- Episode 2,2011,Warhammer 40000: Dawn of War II - Retribution,2011
526494,1643,1080,Hector: Badge of Carnage -- Episode 2,2011,Out of the Park Baseball 12,2011
526495,1643,1100,Hector: Badge of Carnage -- Episode 2,2011,Runaway: A Twist of Fate,2011
526497,1643,1111,Hector: Badge of Carnage -- Episode 2,2011,Dungeons of Dredmor,2011
526502,1643,1252,Hector: Badge of Carnage -- Episode 2,2011,Two Worlds II: Pirates of the Flying Fortress,2011
526503,1643,1277,Hector: Badge of Carnage -- Episode 2,2011,Call of Duty: Modern Warfare 3,2011
526508,1643,1381,Hector: Badge of Carnage -- Episode 2,2011,Men of War: Assault Squad,2011
526512,1643,1461,Hector: Badge of Carnage -- Episode 2,2011,Magic: The Gathering - Duels of the Planeswalkers 2012,2011
526518,1643,1560,Hector: Badge of Carnage -- Episode 2,2011,Might & Magic: Clash of Heroes,2011
526519,1643,1597,Hector: Badge of Carnage -- Episode 2,2011,Red Orchestra 2: Heroes of Stalingrad,2011
526526,1643,1660,Hector: Badge of Carnage -- Episode 2,2011,Back to the Future: The Game - Episode V: OUTATIME,2011
526534,1643,1749,Hector: Badge of Carnage -- Episode 2,2011,Hector: Badge of Carnage - Episode 1: We Negotiate With Terrorists,2011
526537,1643,1785,Hector: Badge of Carnage -- Episode 2,2011,Back to the Future: The Game - Episode II: Get Tannen!,2011
526545,1643,1901,Hector: Badge of Carnage -- Episode 2,2011,Rock of Ages,2011
526546,1643,1902,Hector: Badge of Carnage -- Episode 2,2011,Fortix 2,2011
526550,1643,1998,Hector: Badge of Carnage -- Episode 2,2011,Hector: Badge of Carnage - Episode 2: Senseless Acts of Justice,2011
526551,1643,2006,Hector: Badge of Carnage -- Episode 2,2011,LEGO Pirates of the Caribbean: The Video Game,2011
526555,1643,2109,Hector: Badge of Carnage -- Episode 2,2011,Solar 2,2011
526561,1643,2201,Hector: Badge of Carnage -- Episode 2,2011,Test Drive Unlimited 2,2011
526567,1643,2261,Hector: Badge of Carnage -- Episode 2,2011,Back to the Future: The Game - Episode III: Citizen Brown,2011
526572,1643,2378,Hector: Badge of Carnage -- Episode 2,2011,Back to the Future: The Game - Episode IV: Double Visions,2011
526573,1643,2384,Hector: Badge of Carnage -- Episode 2,2011,Hector: Badge of Carnage - Episode 3: Beyond Reasonable Doom,2011
